 0  0  0 O.EEWDO...WDAAXKW...XK....LKVV..LJJ.
 3  3  0 OEE.WDO..KWDAAXKW...XK....LVV...LJJ. E 99 V 99 K 99 
 3  3  0 OEE.W.O..KWDAAXKWD..XK....L.VV..LJJ. K 99 D 99 E 99 
 3  3  0 OEEKWDO.XKWDAAXKW.........L.VV..LJJ. X 99 K 98 E 99 
 3  3  0 OEEKWDO..KWDAAXKW...X.....LVV...LJJ. V 99 K 98 E 99 
 3  3  0 OEEKW.O..KW.AAXKWD..X..D..L.VV..LJJ. D 98 K 98 E 99 
 3  3  0 O.EE..O.X.WDAAXKWD...KW...LKVV..LJJ. W 99 D 99 X 99 
 3  3  0 OEE.WDO.X.WDAAXKW....K....LKVV..L.JJ X 99 E 99 J 99 
 3  3  0 OEE.WDO.X.WDAAXKW...LK....LKVV...JJ. L 99 E 99 X 99 
 3  3  0 O..EE.O...W.AAXKWD..XKWD..LKVV..LJJ. D 98 E 99 W 99 
 3  3  0 OEE.W.O...WDAAXKWD..XK....LKVV..L.JJ D 99 E 99 J 99 
 3  3  0 O.EEW.O..KW.AAXKW...XK....LVVD..LJJD D 96 V 99 K 99 
 3  3  0 O.EEW.O.X.WDAAXKWD...K....LKVV..L.JJ J 99 D 99 X 99 
 3  3  0 O.EEWDO.X.WDAAXKW...LK....LKVV.JJ... J 98 L 99 X 99 
 3  3  0 O...EEO...WDAAXKWD..XKW...LKVV..LJJ. E 98 D 99 W 99 
 3  3  0 OEE.WDO...WDAAX.W...XK....LKVV..LKJJ K 99 E 99 J 99 
 3  3  0 O.EEW.O..KWDAAXKWD..XK....L.VV..L.JJ K 99 D 99 J 99 
 3  3  0 O..EE.O...WDAAXKWD..XKW...LKVV..LJJ. D 99 E 99 W 99 
 3  3  0 OEEKWDO..KWDAAXKW...X.....L.VV..L.JJ K 98 E 99 J 99 
 3  3  0 OEE.W.O..KW.AAXKWD..XK.D..L.VV..LJJ. E 99 K 99 D 98 
 3  3  0 OEEK.DO..KWDAAXKW...X.W...L.VV..LJJ. W 99 K 98 E 99 
 3  3  0 O.EEW.O.X.WDAAXKWD..LK....LKVV...JJ. L 99 D 99 X 99 
 3  3  0 O.EEW.O.XKWDAAXKWD...K....L.VV..LJJ. K 99 D 99 X 99 
 3  3  0 O..EEDO...WDAAXKW...XKW...LKVV..L.JJ E 99 J 99 W 99 
 3  3  0 O.EEW.O..KW.AAXKWD..XK.D..LVV...LJJ. V 99 K 99 D 98 
 3  3  0 O.EEW.O...W.AAX.WD..XK.D..LKVV..LKJJ D 98 K 99 J 99 
 3  3  0 O.EEWDO.XKWDAAXKW....K....L.VV..L.JJ J 99 X 99 K 99 
 3  3  0 O..EEDO..KWDAAXKW...XKW...L.VV..LJJ. K 99 E 99 W 99 
 3  3  0 O.EEW.O..KW.AAXKW...XK.D..LVVD..LJJ. D 97 V 99 K 99 
 3  3  0 OEE...O...W.AAXKWD..XKWD..LKVV..LJJ. D 98 E 99 W 99 
 3  3  0 O.EE.DO..KWDAAXKW...XKW...L.VV..L.JJ W 99 K 99 J 99 
 3  3  0 OEE.WDO.XKWDAAXKW....K....L.VV..LJJ. K 99 E 99 X 99 
 3  3  0 OEEKW.O..KWDAAXKWD..X.....L.VV..LJJ. D 99 K 98 E 99 
 3  3  0 O..EEDO.X.WDAAXKW....KW...LKVV..LJJ. X 99 E 99 W 99 
 4  4  0 O.EE..O..KW.AAXKW...XKWD..LVVD..LJJ. D 97 W 99 V 99 K 99 
 4  4  0 OEEKW.O..KWDAAXKWD..X.....L.VV..L.JJ K 98 D 99 E 99 J 99 
 4  4  0 O..EEDO..KWDAAXKW...XKW...LVV...LJJ. E 99 W 99 V 99 K 99 
 4  4  0 O.EEW.O.X.WDAAXKWD..LK....LKVV..JJ.. D 99 J 99 L 99 X 99 
 4  4  0 O..EE.O..KWDAAXKWD..XKW...L.VV..LJJ. E 99 W 99 D 99 K 99 
 4  4  0 O.XEEDO.X.WDAA.KW...LKW...LKVV...JJ. L 99 X 98 E 99 W 99 
 4  4  0 O.XEEDO.XKWDAA.KW....KW...L.VV..LJJ. K 99 X 98 E 99 W 99 
 4  4  0 O.XEEDO.X.WD.AAKW....KW...LKVV..LJJ. A 99 X 98 E 99 W 99 
 4  4  0 O.XEE.O.X.WDAA.KWD...KW...LKVV..LJJ. D 99 X 98 E 99 W 99 
 4  4  0 OEE.W.O...W.AAX.WD..XK.D..LKVV..LKJJ K 99 E 99 D 98 J 99 
 4  4  0 O..EEDO.X.WDAAXKW....KW...LKVV..L.JJ E 99 J 99 X 99 W 99 
